magaza,tarih,karar,onerilen_aksiyon,fire_gun_karsiligi,fire_riski_birim,stoksuz_p90_bugun,aciliyet,onay_gerekli_mi,magaza_kapali,miktar,indirim_orani,fire_gercek,stoksuz_gercek
683,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,True,False,481,0.0,0.0,0.0
683,2015-07-28,bekle,,0.0,0.0,87.5,yuksek,False,False,0,0.0,0.0,0.0
683,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,True,False,252,0.0,0.0,0.0
683,2015-07-30,bekle,,0.0,0.0,96.4,yuksek,False,False,0,0.0,0.0,0.0
683,2015-07-31,bekle,,0.0,0.0,56.4,yuksek,False,False,0,0.0,0.0,0.0
684,2015-07-04,siparis_ver,,0.0,0.0,61.4,yuksek,True,False,326,0.0,0.0,28.40000357329845
684,2015-07-06,siparis_ver,,0.0,0.0,0.0,orta,True,False,300,0.0,0.0,0.0
684,2015-07-07,bekle,,0.0,0.0,80.2,yuksek,False,False,0,0.0,0.0,0.0
684,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,True,False,394,0.0,0.0,0.0
684,2015-07-09,bekle,,0.0,0.0,79.2,yuksek,False,False,0,0.0,0.0,72.33758975565434
684,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
684,2015-07-11,siparis_ver,,0.0,0.0,87.8,yuksek,True,False,515,0.0,0.0,25.650494530797005
684,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,True,False,413,0.0,0.0,0.0
684,2015-07-14,bekle,,0.0,0.0,118.0,yuksek,False,False,0,0.0,0.0,110.68038041517138
684,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,True,False,440,0.0,0.0,0.0
684,2015-07-16,bekle,,0.0,0.0,94.4,yuksek,False,False,0,0.0,0.0,20.211096540093422
684,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
684,2015-07-18,siparis_ver,,0.0,0.0,99.3,yuksek,True,False,282,0.0,0.0,29.314679846167564
684,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,True,False,268,0.0,0.0,0.0
684,2015-07-21,bekle,,0.0,0.0,67.3,yuksek,False,False,0,0.0,0.0,100.92548787593842
684,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,True,False,346,0.0,0.0,0.0
684,2015-07-23,bekle,,0.0,0.0,64.1,yuksek,False,False,0,0.0,0.0,81.6765310857445
684,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
684,2015-07-25,siparis_ver,,0.0,0.0,76.5,yuksek,True,False,473,0.0,0.0,96.49794360250235
684,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,True,False,428,0.0,0.0,0.0
684,2015-07-28,bekle,,0.0,0.0,111.4,yuksek,False,False,0,0.0,0.0,145.30632635578513
684,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,True,False,229,0.0,0.0,0.0
684,2015-07-30,bekle,,0.0,0.0,110.8,yuksek,False,False,0,0.0,0.0,97.94250051490963
684,2015-07-31,bekle,,0.0,0.0,65.8,yuksek,False,False,0,0.0,0.0,25.412458008155227
685,2015-07-04,siparis_ver,,0.0,0.0,0.0,orta,False,False,145,0.0,0.0,0.0
685,2015-07-06,siparis_ver,,0.0,0.0,0.0,orta,False,False,228,0.0,0.0,0.0
685,2015-07-07,bekle,,0.0,0.0,61.4,yuksek,False,False,0,0.0,0.0,0.0
685,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,False,False,187,0.0,0.0,0.0
685,2015-07-09,bekle,,0.0,0.0,58.7,yuksek,False,False,0,0.0,0.0,0.0
685,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
685,2015-07-11,siparis_ver,,0.0,0.0,47.2,yuksek,False,False,360,0.0,0.0,0.0
685,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,False,False,334,0.0,0.0,0.0
685,2015-07-14,bekle,,0.0,0.0,158.3,yuksek,False,False,0,0.0,0.0,0.0
685,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,False,False,215,0.0,0.0,0.0
685,2015-07-16,bekle,,0.0,0.0,73.8,yuksek,False,False,0,0.0,0.0,0.0
685,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
685,2015-07-18,siparis_ver,,0.0,0.0,52.3,yuksek,False,False,223,0.0,0.0,0.0
685,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,False,False,208,0.0,0.0,0.0
685,2015-07-21,bekle,,0.0,0.0,57.7,yuksek,False,False,0,0.0,0.0,40.30111815966666
685,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,False,False,165,0.0,0.0,0.0
685,2015-07-23,bekle,,0.0,0.0,54.4,yuksek,False,False,0,0.0,0.0,39.5780340898782
685,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
685,2015-07-25,siparis_ver,,0.0,0.0,45.3,yuksek,False,False,360,0.0,0.0,46.82288523763418
685,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,False,False,322,0.0,0.0,0.0
685,2015-07-28,bekle,,0.0,0.0,100.6,yuksek,False,False,0,0.0,0.0,74.04332922585309
685,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,False,False,159,0.0,0.0,0.0
685,2015-07-30,bekle,,0.0,0.0,78.5,yuksek,False,False,0,0.0,0.0,34.06719891726971
685,2015-07-31,bekle,,0.0,0.0,43.1,yuksek,False,False,0,0.0,0.0,31.980474645271897
686,2015-07-04,siparis_ver,,0.0,0.0,0.0,orta,False,False,233,0.0,0.0,0.0
686,2015-07-06,siparis_ver,,0.0,0.0,0.0,orta,False,False,269,0.0,0.0,0.0
686,2015-07-07,bekle,,0.0,0.0,56.6,yuksek,False,False,0,0.0,0.0,16.62670106068255
686,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,False,False,199,0.0,0.0,0.0
686,2015-07-09,bekle,,0.0,0.0,59.2,yuksek,False,False,0,0.0,0.0,35.894322166219354
686,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
686,2015-07-11,siparis_ver,,0.0,0.0,41.9,yuksek,False,False,391,0.0,0.0,11.30274360626936
686,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,False,False,353,0.0,0.0,0.0
686,2015-07-14,bekle,,0.0,0.0,152.1,yuksek,False,False,0,0.0,0.0,91.90614123083651
686,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,False,False,216,0.0,0.0,0.0
686,2015-07-16,bekle,,0.0,0.0,68.6,yuksek,False,False,0,0.0,0.0,0.0
686,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
686,2015-07-18,siparis_ver,,0.0,0.0,45.9,yuksek,False,False,262,0.0,0.0,0.0
686,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,False,False,245,0.0,0.0,0.0
686,2015-07-21,bekle,,0.0,0.0,52.1,yuksek,False,False,0,0.0,0.0,15.39310784265399
686,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,False,False,178,0.0,0.0,0.0
686,2015-07-23,bekle,,0.0,0.0,50.8,yuksek,False,False,0,0.0,0.0,12.592374445870519
686,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
686,2015-07-25,siparis_ver,,0.0,0.0,38.2,yuksek,False,False,391,0.0,0.0,3.7126139141619205
686,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,False,False,355,0.0,0.0,0.0
686,2015-07-28,bekle,,0.0,0.0,94.8,yuksek,False,False,0,0.0,0.0,50.581140615046024
686,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,False,False,176,0.0,0.0,0.0
686,2015-07-30,bekle,,0.0,0.0,78.3,yuksek,False,False,0,0.0,0.0,24.047979278489947
686,2015-07-31,bekle,,0.0,0.0,45.2,yuksek,False,False,0,0.0,0.0,12.787246461957693
687,2015-07-04,siparis_ver,,0.0,0.0,0.0,orta,True,False,22,0.0,0.0,0.0
687,2015-07-06,insana_sor,indirim_uygula (%50 indirim) + siparis_ver (352 adet),0.71,142.9,0.0,kritik,True,False,0,0.0,164.42499361969533,0.0
687,2015-07-07,bekle,,0.0,0.0,147.8,yuksek,False,False,0,0.0,0.0,184.70000275224447
687,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,True,False,400,0.0,0.0,0.0
687,2015-07-09,bekle,,0.0,0.0,61.9,yuksek,False,False,0,0.0,0.0,42.22709328122437
687,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
687,2015-07-11,siparis_ver,,0.0,0.0,59.8,yuksek,True,False,531,0.0,0.0,0.0
687,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,True,False,451,0.0,0.0,0.0
687,2015-07-14,bekle,,0.0,0.0,84.0,yuksek,False,False,0,0.0,0.0,48.61877099238336
687,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,True,False,417,0.0,0.0,0.0
687,2015-07-16,bekle,,0.0,0.0,74.2,yuksek,False,False,0,0.0,0.0,48.54722423478961
687,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
687,2015-07-18,siparis_ver,,0.0,0.0,67.0,yuksek,True,False,353,0.0,0.0,0.368261830881238
687,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,True,False,329,0.0,0.0,0.0
687,2015-07-21,bekle,,0.0,0.0,57.8,yuksek,False,False,0,0.0,0.0,16.408916637301445
687,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,True,False,366,0.0,0.0,0.0
687,2015-07-23,bekle,,0.0,0.0,55.5,yuksek,False,False,0,0.0,0.0,5.9986316952854395
687,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
687,2015-07-25,siparis_ver,,0.0,0.0,54.9,yuksek,True,False,485,0.0,0.0,45.016271997243166
687,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,True,False,469,0.0,0.0,0.0
687,2015-07-28,bekle,,0.0,0.0,78.5,yuksek,False,False,0,0.0,0.0,73.78134377300739
687,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,True,False,239,0.0,0.0,0.0
687,2015-07-30,bekle,,0.0,0.0,86.7,yuksek,False,False,0,0.0,0.0,12.118519131094217
687,2015-07-31,bekle,,0.0,0.0,47.2,yuksek,False,False,0,0.0,0.0,23.147760858759284
688,2015-07-04,siparis_ver,,0.0,0.0,0.0,orta,False,False,77,0.0,0.0,0.0
688,2015-07-06,indirim_uygula,,0.8,66.6,0.0,kritik,True,False,0,0.5,81.8499982304871,0.0
688,2015-07-07,bekle,,0.0,0.0,90.2,kritik,False,False,0,0.0,0.0,78.05000116303563
688,2015-07-08,siparis_ver,,0.0,0.0,93.3,kritik,False,False,138,0.0,0.0,81.32500121183693
688,2015-07-09,siparis_ver,,0.0,0.0,19.7,yuksek,False,False,113,0.0,0.0,14.460188135504723
688,2015-07-10,siparis_ver,,0.0,0.0,0.0,orta,False,False,102,0.0,0.0,0.0
688,2015-07-11,siparis_ver,,0.0,0.0,26.9,yuksek,False,False,98,0.0,0.0,12.74185686931014
688,2015-07-13,bekle,,0.0,0.0,33.5,yuksek,False,False,0,0.0,0.0,0.0
688,2015-07-14,bekle,,0.0,0.0,25.2,yuksek,False,False,0,0.0,0.0,0.0
688,2015-07-15,siparis_ver,,0.0,0.0,23.9,yuksek,False,False,70,0.0,0.0,0.9078818596899509
688,2015-07-16,siparis_ver,,0.0,0.0,23.4,yuksek,False,False,66,0.0,0.0,20.932896675541997
688,2015-07-17,siparis_ver,,0.0,0.0,0.0,orta,False,False,65,0.0,0.0,0.0
688,2015-07-18,siparis_ver,,0.0,0.0,29.3,yuksek,False,False,67,0.0,0.0,10.929341746494174
688,2015-07-20,bekle,,0.0,0.0,18.1,yuksek,False,False,0,0.0,0.0,8.625651195645332
688,2015-07-21,bekle,,0.0,0.0,16.8,yuksek,False,False,0,0.0,0.0,12.266511177644134
688,2015-07-22,siparis_ver,,0.0,0.0,17.3,yuksek,False,False,120,0.0,0.0,0.0
688,2015-07-23,siparis_ver,,0.0,0.0,16.6,yuksek,False,False,102,0.0,0.0,12.592212537303567
688,2015-07-24,siparis_ver,,0.0,0.0,0.0,orta,False,False,98,0.0,0.0,0.0
688,2015-07-25,siparis_ver,,0.0,0.0,23.8,yuksek,False,False,107,0.0,0.0,3.761245846748352
688,2015-07-27,bekle,,0.0,0.0,29.0,yuksek,False,False,0,0.0,0.0,11.24829144962132
688,2015-07-28,bekle,,0.0,0.0,23.5,yuksek,False,False,0,0.0,0.0,13.849379159510136
688,2015-07-29,bekle,,0.0,0.0,24.8,yuksek,False,False,0,0.0,0.0,7.356489611789584
688,2015-07-30,bekle,,0.0,0.0,29.2,yuksek,False,False,0,0.0,0.0,0.0
688,2015-07-31,bekle,,0.0,0.0,29.2,yuksek,False,False,0,0.0,0.0,15.942599898204207
689,2015-07-04,siparis_ver,,0.0,0.0,73.9,yuksek,True,False,270,0.0,0.0,45.65000193044543
689,2015-07-06,siparis_ver,,0.0,0.0,171.0,kritik,True,False,442,0.0,0.0,162.80000242590904
689,2015-07-07,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
689,2015-07-08,bekle,,0.0,0.0,48.4,yuksek,False,False,0,0.0,0.0,9.670841563493013
689,2015-07-09,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
689,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
689,2015-07-11,siparis_ver,,0.11,19.4,49.4,yuksek,True,False,400,0.0,21.005474688485265,0.0
689,2015-07-13,siparis_ver,,0.0,0.0,291.7,kritik,True,False,442,0.0,0.0,250.02500372566283
689,2015-07-14,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
689,2015-07-15,bekle,,0.0,0.0,60.5,yuksek,False,False,0,0.0,0.0,17.620276004076004
689,2015-07-16,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
689,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
689,2015-07-18,siparis_ver,,0.0,0.0,136.0,kritik,True,False,256,0.0,0.0,48.344526344910264
689,2015-07-20,siparis_ver,,0.0,0.0,163.3,kritik,True,False,442,0.0,0.0,159.25000237300992
689,2015-07-21,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
689,2015-07-22,bekle,,0.0,0.0,43.4,yuksek,False,False,0,0.0,0.0,0.0
689,2015-07-23,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
689,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
689,2015-07-25,siparis_ver,,0.26,43.6,8.4,yuksek,True,False,393,0.0,6.635445028543472,0.0
689,2015-07-27,siparis_ver,,0.0,0.0,280.7,kritik,True,False,414,0.0,0.0,261.1000038906932
689,2015-07-28,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
689,2015-07-29,bekle,,0.0,0.0,69.9,yuksek,False,False,0,0.0,0.0,0.0
689,2015-07-30,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
689,2015-07-31,bekle,,0.0,0.0,78.0,yuksek,False,False,0,0.0,0.0,0.0
690,2015-07-04,siparis_ver,,0.0,0.0,0.0,orta,False,False,192,0.0,0.0,0.0
690,2015-07-06,siparis_ver,,0.0,0.0,0.0,orta,False,False,224,0.0,0.0,0.0
690,2015-07-07,bekle,,0.0,0.0,42.4,yuksek,False,False,0,0.0,0.0,5.181958707049503
690,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,False,False,222,0.0,0.0,0.0
690,2015-07-09,bekle,,0.0,0.0,39.9,yuksek,False,False,0,0.0,0.0,15.905258694663644
690,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
690,2015-07-11,siparis_ver,,0.0,0.0,35.4,yuksek,False,False,354,0.0,0.0,0.0
690,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,False,False,302,0.0,0.0,0.0
690,2015-07-14,bekle,,0.0,0.0,62.6,yuksek,False,False,0,0.0,0.0,12.186351742595434
690,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,False,False,241,0.0,0.0,0.0
690,2015-07-16,bekle,,0.0,0.0,46.4,yuksek,False,False,0,0.0,0.0,0.0
690,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
690,2015-07-18,siparis_ver,,0.0,0.0,39.7,yuksek,False,False,234,0.0,0.0,0.0
690,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,False,False,217,0.0,0.0,0.0
690,2015-07-21,bekle,,0.0,0.0,40.3,yuksek,False,False,0,0.0,0.0,42.58199371024966
690,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,False,False,208,0.0,0.0,0.0
690,2015-07-23,bekle,,0.0,0.0,37.9,yuksek,False,False,0,0.0,0.0,17.083975659683347
690,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
690,2015-07-25,siparis_ver,,0.0,0.0,37.1,yuksek,False,False,334,0.0,0.0,0.0
690,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,False,False,311,0.0,0.0,0.0
690,2015-07-28,bekle,,0.0,0.0,55.3,yuksek,False,False,0,0.0,0.0,0.0
690,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,False,False,153,0.0,0.0,0.0
690,2015-07-30,bekle,,0.0,0.0,55.4,yuksek,False,False,0,0.0,0.0,0.0
690,2015-07-31,bekle,,0.0,0.0,31.0,yuksek,False,False,0,0.0,0.0,5.166122153401375
691,2015-07-04,siparis_ver,,0.0,0.0,15.3,yuksek,True,False,299,0.0,0.0,0.0
691,2015-07-06,siparis_ver,,0.0,0.0,205.7,kritik,True,False,516,0.0,0.0,156.0500023253262
691,2015-07-07,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
691,2015-07-08,bekle,,0.0,0.0,60.9,yuksek,False,False,0,0.0,0.0,0.0
691,2015-07-09,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
691,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
691,2015-07-11,siparis_ver,,0.07,14.3,103.6,yuksek,True,False,448,0.0,0.0,2.455126928165555
691,2015-07-13,siparis_ver,,0.0,0.0,330.8,kritik,True,False,516,0.0,0.0,327.05000487342477
691,2015-07-14,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
691,2015-07-15,bekle,,0.0,0.0,79.0,yuksek,False,False,0,0.0,0.0,35.92400012910366
691,2015-07-16,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
691,2015-07-17,bekle,,0.0,0.0,3.8,yuksek,False,False,0,0.0,0.0,0.0
691,2015-07-18,siparis_ver,,0.0,0.0,195.5,kritik,True,False,283,0.0,0.0,136.16617182269692
691,2015-07-20,siparis_ver,,0.0,0.0,186.8,kritik,True,False,516,0.0,0.0,176.82500263489783
691,2015-07-21,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
691,2015-07-22,bekle,,0.0,0.0,56.8,yuksek,False,False,0,0.0,0.0,21.35503993742168
691,2015-07-23,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
691,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
691,2015-07-25,siparis_ver,,0.14,28.8,57.6,yuksek,True,False,419,0.0,23.383830554783344,0.0
691,2015-07-27,siparis_ver,,0.0,0.0,300.9,kritik,True,False,472,0.0,0.0,269.77500401996076
691,2015-07-28,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
691,2015-07-29,bekle,,0.0,0.0,82.2,yuksek,False,False,0,0.0,0.0,0.0
691,2015-07-30,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
691,2015-07-31,bekle,,0.0,0.0,94.5,yuksek,False,False,0,0.0,0.0,0.0
692,2015-07-04,siparis_ver,,0.0,0.0,98.6,yuksek,True,False,279,0.0,0.0,129.67500239722432
692,2015-07-06,siparis_ver,,0.0,0.0,0.0,orta,True,False,256,0.0,0.0,0.0
692,2015-07-07,bekle,,0.0,0.0,48.3,yuksek,False,False,0,0.0,0.0,116.46505106240511
692,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,True,False,222,0.0,0.0,0.0
692,2015-07-09,bekle,,0.0,0.0,45.7,yuksek,False,False,0,0.0,0.0,15.085886608809233
692,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
692,2015-07-11,siparis_ver,,0.0,0.0,37.1,yuksek,True,False,404,0.0,0.0,0.0
692,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,True,False,364,0.0,0.0,0.0
692,2015-07-14,bekle,,0.0,0.0,134.1,yuksek,False,False,0,0.0,0.0,56.54917677678168
692,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,True,False,247,0.0,0.0,0.0
692,2015-07-16,bekle,,0.0,0.0,55.9,yuksek,False,False,0,0.0,0.0,0.0
692,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
692,2015-07-18,siparis_ver,,0.0,0.0,42.7,yuksek,True,False,259,0.0,0.0,0.0
692,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,True,False,236,0.0,0.0,0.0
692,2015-07-21,bekle,,0.0,0.0,42.8,yuksek,False,False,0,0.0,0.0,52.236692579463124
692,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,True,False,204,0.0,0.0,0.0
692,2015-07-23,bekle,,0.0,0.0,41.2,yuksek,False,False,0,0.0,0.0,5.671695498749614
692,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
692,2015-07-25,siparis_ver,,0.0,0.0,36.6,yuksek,True,False,404,0.0,0.0,0.0
692,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,True,False,366,0.0,0.0,0.0
692,2015-07-28,bekle,,0.0,0.0,83.5,yuksek,False,False,0,0.0,0.0,14.583578819409013
692,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,True,False,182,0.0,0.0,0.0
692,2015-07-30,bekle,,0.0,0.0,64.9,yuksek,False,False,0,0.0,0.0,0.0
692,2015-07-31,bekle,,0.0,0.0,39.1,yuksek,False,False,0,0.0,0.0,0.0
693,2015-07-04,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
693,2015-07-06,insana_sor,indirim_uygula (%50 indirim) + siparis_ver (108 adet),0.82,125.3,0.0,kritik,True,False,0,0.0,138.22499818094076,0.0
693,2015-07-07,siparis_ver,,0.0,0.0,29.0,yuksek,True,False,108,0.0,0.0,0.0
693,2015-07-08,siparis_ver,,0.0,0.0,30.4,yuksek,True,False,109,0.0,0.0,4.520320283249021
693,2015-07-09,siparis_ver,,0.0,0.0,30.6,yuksek,True,False,119,0.0,0.0,9.068467948585749
693,2015-07-10,siparis_ver,,0.0,0.0,30.2,yuksek,True,False,111,0.0,0.0,0.0
693,2015-07-11,bekle,,0.0,0.0,24.5,yuksek,False,False,0,0.0,0.0,0.0
693,2015-07-13,siparis_ver,,0.0,0.0,70.2,yuksek,True,False,226,0.0,0.0,0.0
693,2015-07-14,siparis_ver,,0.0,0.0,53.8,yuksek,True,False,201,0.0,0.0,4.67017250135541
693,2015-07-15,siparis_ver,,0.0,0.0,48.9,yuksek,True,False,186,0.0,0.0,0.0
693,2015-07-16,siparis_ver,,0.0,0.0,45.2,yuksek,True,False,185,0.0,0.0,0.0
693,2015-07-17,siparis_ver,,0.0,0.0,43.1,yuksek,True,False,105,0.0,0.0,0.0
693,2015-07-18,bekle,,0.0,0.0,24.7,yuksek,False,False,0,0.0,0.0,8.917907889932394
693,2015-07-20,siparis_ver,,0.0,0.0,28.8,yuksek,True,False,102,0.0,0.0,25.318790135905147
693,2015-07-21,siparis_ver,,0.0,0.0,26.4,yuksek,True,False,100,0.0,0.0,14.252490432932973
693,2015-07-22,siparis_ver,,0.0,0.0,27.0,yuksek,True,False,100,0.0,0.0,12.840338284149766
693,2015-07-23,siparis_ver,,0.0,0.0,26.9,yuksek,True,False,108,0.0,0.0,23.12967560440302
693,2015-07-24,siparis_ver,,0.0,0.0,25.8,yuksek,True,False,97,0.0,0.0,7.475609024986625
693,2015-07-25,bekle,,0.0,0.0,23.8,yuksek,False,False,0,0.0,0.0,28.389427533373237
693,2015-07-27,siparis_ver,,0.0,0.0,74.4,yuksek,True,False,202,0.0,0.0,72.06219371780753
693,2015-07-28,siparis_ver,,0.0,0.0,54.6,yuksek,True,False,197,0.0,0.0,12.715506136417389
693,2015-07-29,siparis_ver,,0.0,0.0,55.9,yuksek,True,False,192,0.0,0.0,0.0
693,2015-07-30,siparis_ver,,0.0,0.0,55.3,yuksek,True,False,187,0.0,0.0,5.538201801478863
693,2015-07-31,bekle,,0.0,0.0,50.5,yuksek,False,False,0,0.0,0.0,13.988421574234962
694,2015-07-04,siparis_ver,,0.0,0.0,165.7,yuksek,True,False,343,0.0,0.0,140.37500329725444
694,2015-07-06,siparis_ver,,0.0,0.0,0.0,orta,True,False,321,0.0,0.0,0.0
694,2015-07-07,bekle,,0.0,0.0,57.8,yuksek,False,False,0,0.0,0.0,0.0
694,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,True,False,391,0.0,0.0,0.0
694,2015-07-09,bekle,,0.0,0.0,57.3,yuksek,False,False,0,0.0,0.0,25.642130637541413
694,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
694,2015-07-11,siparis_ver,,0.0,0.0,59.8,yuksek,True,False,478,0.0,0.0,13.98968498967588
694,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,True,False,405,0.0,0.0,0.0
694,2015-07-14,bekle,,0.0,0.0,75.1,yuksek,False,False,0,0.0,0.0,16.516792042180896
694,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,True,False,421,0.0,0.0,0.0
694,2015-07-16,bekle,,0.0,0.0,63.9,yuksek,False,False,0,0.0,0.0,20.199749993160367
694,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
694,2015-07-18,siparis_ver,,0.0,0.0,64.4,yuksek,True,False,314,0.0,0.0,8.629150683060288
694,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,True,False,296,0.0,0.0,0.0
694,2015-07-21,bekle,,0.0,0.0,50.8,yuksek,False,False,0,0.0,0.0,45.03541184961796
694,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,True,False,354,0.0,0.0,0.0
694,2015-07-23,bekle,,0.0,0.0,48.5,yuksek,False,False,0,0.0,0.0,38.41362192109227
694,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
694,2015-07-25,siparis_ver,,0.0,0.0,53.3,yuksek,True,False,445,0.0,0.0,41.284228309988976
694,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,True,False,414,0.0,0.0,0.0
694,2015-07-28,bekle,,0.0,0.0,71.3,yuksek,False,False,0,0.0,0.0,88.29834779538214
694,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,True,False,219,0.0,0.0,0.0
