magaza,tarih,karar,onerilen_aksiyon,fire_gun_karsiligi,fire_riski_birim,stoksuz_p90_bugun,aciliyet,onay_gerekli_mi,magaza_kapali,miktar,indirim_orani
397,2015-07-10,siparis_ver,,0.0,0.0,0.0,orta,False,False,159,0.0
397,2015-07-11,siparis_ver,,0.0,0.0,37.7,yuksek,False,False,150,0.0
397,2015-07-12,insana_sor,,0.05,7.3,0.0,kritik,True,True,0,0.0
397,2015-07-13,bekle,,0.0,0.0,43.1,yuksek,False,False,0,0.0
397,2015-07-14,bekle,,0.0,0.0,32.0,yuksek,False,False,0,0.0
397,2015-07-15,siparis_ver,,0.0,0.0,28.6,yuksek,False,False,114,0.0
397,2015-07-16,siparis_ver,,0.0,0.0,29.2,yuksek,False,False,106,0.0
397,2015-07-17,siparis_ver,,0.0,0.0,0.0,orta,False,False,104,0.0
397,2015-07-18,siparis_ver,,0.0,0.0,43.3,yuksek,False,False,104,0.0
397,2015-07-19,insana_sor,,0.11,14.9,0.0,kritik,True,True,0,0.0
397,2015-07-20,bekle,,0.0,0.0,22.3,yuksek,False,False,0,0.0
397,2015-07-21,bekle,,0.0,0.0,21.2,yuksek,False,False,0,0.0
397,2015-07-22,siparis_ver,,0.0,0.0,22.0,yuksek,False,False,190,0.0
397,2015-07-23,siparis_ver,,0.0,0.0,21.2,yuksek,False,False,161,0.0
397,2015-07-24,siparis_ver,,0.0,0.0,0.0,orta,False,False,159,0.0
397,2015-07-25,siparis_ver,,0.0,0.0,35.9,yuksek,False,False,164,0.0
397,2015-07-26,insana_sor,,0.04,4.9,0.0,kritik,True,True,0,0.0
397,2015-07-27,bekle,,0.0,0.0,38.1,yuksek,False,False,0,0.0
397,2015-07-28,bekle,,0.0,0.0,30.6,yuksek,False,False,0,0.0
397,2015-07-29,bekle,,0.0,0.0,34.7,yuksek,False,False,0,0.0
397,2015-07-30,bekle,,0.0,0.0,38.2,yuksek,False,False,0,0.0
397,2015-07-31,bekle,,0.0,0.0,36.6,yuksek,False,False,0,0.0
398,2015-07-04,siparis_ver,,0.0,0.0,96.3,yuksek,True,False,214,0.0
398,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
398,2015-07-06,siparis_ver,,0.0,0.0,0.0,orta,True,False,208,0.0
398,2015-07-07,bekle,,0.0,0.0,40.9,yuksek,False,False,0,0.0
398,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,True,False,246,0.0
398,2015-07-09,bekle,,0.0,0.0,41.8,yuksek,False,False,0,0.0
398,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
398,2015-07-11,siparis_ver,,0.0,0.0,40.2,yuksek,True,False,344,0.0
398,2015-07-12,insana_sor,,0.07,9.0,0.0,kritik,True,True,0,0.0
398,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,True,False,292,0.0
398,2015-07-14,bekle,,0.0,0.0,63.1,yuksek,False,False,0,0.0
398,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,True,False,262,0.0
398,2015-07-16,bekle,,0.0,0.0,49.3,yuksek,False,False,0,0.0
398,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
398,2015-07-18,siparis_ver,,0.0,0.0,42.7,yuksek,True,False,194,0.0
398,2015-07-19,insana_sor,,0.07,9.6,0.0,kritik,True,True,0,0.0
398,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,True,False,187,0.0
398,2015-07-21,bekle,,0.0,0.0,36.0,yuksek,False,False,0,0.0
398,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,True,False,211,0.0
398,2015-07-23,bekle,,0.0,0.0,36.0,yuksek,False,False,0,0.0
398,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
398,2015-07-25,siparis_ver,,0.0,0.0,37.6,yuksek,True,False,309,0.0
398,2015-07-26,insana_sor,,0.06,7.6,0.0,kritik,True,True,0,0.0
398,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,True,False,311,0.0
398,2015-07-28,bekle,,0.0,0.0,56.9,yuksek,False,False,0,0.0
398,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,True,False,159,0.0
398,2015-07-30,bekle,,0.0,0.0,67.8,yuksek,False,False,0,0.0
398,2015-07-31,bekle,,0.0,0.0,37.7,yuksek,False,False,0,0.0
399,2015-07-04,siparis_ver,,0.0,0.0,0.0,orta,True,False,3,0.0
399,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
399,2015-07-06,insana_sor,indirim_uygula (%50 indirim) + siparis_ver (244 adet),0.82,109.7,0.0,kritik,True,False,0,0.0
399,2015-07-07,bekle,,0.0,0.0,112.5,yuksek,False,False,0,0.0
399,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,True,False,254,0.0
399,2015-07-09,bekle,,0.0,0.0,42.6,yuksek,False,False,0,0.0
399,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
399,2015-07-11,siparis_ver,,0.0,0.0,38.2,yuksek,True,False,360,0.0
399,2015-07-12,insana_sor,,0.07,9.4,0.0,kritik,True,True,0,0.0
399,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,True,False,306,0.0
399,2015-07-14,bekle,,0.0,0.0,55.6,yuksek,False,False,0,0.0
399,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,True,False,279,0.0
399,2015-07-16,bekle,,0.0,0.0,46.8,yuksek,False,False,0,0.0
399,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
399,2015-07-18,siparis_ver,,0.0,0.0,43.3,yuksek,True,False,231,0.0
399,2015-07-19,insana_sor,,0.07,10.0,0.0,kritik,True,True,0,0.0
399,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,True,False,222,0.0
399,2015-07-21,bekle,,0.0,0.0,36.1,yuksek,False,False,0,0.0
399,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,True,False,232,0.0
399,2015-07-23,bekle,,0.0,0.0,35.3,yuksek,False,False,0,0.0
399,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
399,2015-07-25,siparis_ver,,0.0,0.0,35.4,yuksek,True,False,344,0.0
399,2015-07-26,insana_sor,,0.06,7.9,0.0,kritik,True,True,0,0.0
399,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,True,False,315,0.0
399,2015-07-28,bekle,,0.0,0.0,55.1,yuksek,False,False,0,0.0
399,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,True,False,160,0.0
399,2015-07-30,bekle,,0.0,0.0,56.1,yuksek,False,False,0,0.0
399,2015-07-31,bekle,,0.0,0.0,31.6,yuksek,False,False,0,0.0
400,2015-07-04,siparis_ver,,0.0,0.0,12.9,yuksek,True,False,368,0.0
400,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
400,2015-07-06,siparis_ver,,0.0,0.0,0.0,orta,True,False,362,0.0
400,2015-07-07,bekle,,0.0,0.0,62.9,yuksek,False,False,0,0.0
400,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,True,False,329,0.0
400,2015-07-09,bekle,,0.0,0.0,63.8,yuksek,False,False,0,0.0
400,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
400,2015-07-11,siparis_ver,,0.0,0.0,52.8,yuksek,True,False,547,0.0
400,2015-07-12,insana_sor,,0.07,13.7,0.0,kritik,True,True,0,0.0
400,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,True,False,483,0.0
400,2015-07-14,bekle,,0.0,0.0,155.1,yuksek,False,False,0,0.0
400,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,True,False,344,0.0
400,2015-07-16,bekle,,0.0,0.0,77.2,yuksek,False,False,0,0.0
400,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
400,2015-07-18,siparis_ver,,0.0,0.0,58.9,yuksek,True,False,352,0.0
400,2015-07-19,insana_sor,,0.07,15.5,0.0,kritik,True,True,0,0.0
400,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,True,False,324,0.0
400,2015-07-21,bekle,,0.0,0.0,58.7,yuksek,False,False,0,0.0
400,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,True,False,286,0.0
400,2015-07-23,bekle,,0.0,0.0,56.5,yuksek,False,False,0,0.0
400,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
400,2015-07-25,siparis_ver,,0.0,0.0,49.7,yuksek,True,False,540,0.0
400,2015-07-26,insana_sor,,0.06,12.1,0.0,kritik,True,True,0,0.0
400,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,True,False,486,0.0
400,2015-07-28,bekle,,0.0,0.0,90.2,yuksek,False,False,0,0.0
400,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,True,False,243,0.0
400,2015-07-30,bekle,,0.0,0.0,85.4,yuksek,False,False,0,0.0
400,2015-07-31,bekle,,0.0,0.0,50.7,yuksek,False,False,0,0.0
401,2015-07-04,siparis_ver,,0.0,0.0,0.0,orta,False,False,258,0.0
401,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
401,2015-07-06,siparis_ver,,0.0,0.0,0.0,orta,False,False,333,0.0
401,2015-07-07,bekle,,0.0,0.0,66.5,yuksek,False,False,0,0.0
401,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,False,False,241,0.0
401,2015-07-09,bekle,,0.0,0.0,68.5,yuksek,False,False,0,0.0
401,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
401,2015-07-11,siparis_ver,,0.0,0.0,52.7,yuksek,False,False,466,0.0
401,2015-07-12,insana_sor,,0.08,13.2,0.0,kritik,True,True,0,0.0
401,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,False,False,412,0.0
401,2015-07-14,bekle,,0.0,0.0,136.6,yuksek,False,False,0,0.0
401,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,False,False,266,0.0
401,2015-07-16,bekle,,0.0,0.0,80.5,yuksek,False,False,0,0.0
401,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
401,2015-07-18,siparis_ver,,0.0,0.0,57.7,yuksek,False,False,326,0.0
401,2015-07-19,insana_sor,,0.09,14.7,0.0,kritik,True,True,0,0.0
401,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,False,False,304,0.0
401,2015-07-21,bekle,,0.0,0.0,62.3,yuksek,False,False,0,0.0
401,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,False,False,221,0.0
401,2015-07-23,bekle,,0.0,0.0,58.1,yuksek,False,False,0,0.0
401,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
401,2015-07-25,siparis_ver,,0.0,0.0,46.6,yuksek,False,False,460,0.0
401,2015-07-26,insana_sor,,0.07,11.9,0.0,kritik,True,True,0,0.0
401,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,False,False,409,0.0
401,2015-07-28,bekle,,0.0,0.0,85.9,yuksek,False,False,0,0.0
401,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,False,False,201,0.0
401,2015-07-30,bekle,,0.0,0.0,85.6,yuksek,False,False,0,0.0
401,2015-07-31,bekle,,0.0,0.0,50.7,yuksek,False,False,0,0.0
402,2015-07-04,siparis_ver,,0.14,19.9,5.2,yuksek,True,False,232,0.0
402,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
402,2015-07-06,siparis_ver,,0.0,0.0,0.0,orta,True,False,223,0.0
402,2015-07-07,bekle,,0.0,0.0,48.4,yuksek,False,False,0,0.0
402,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,True,False,272,0.0
402,2015-07-09,bekle,,0.0,0.0,51.0,yuksek,False,False,0,0.0
402,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
402,2015-07-11,siparis_ver,,0.0,0.0,51.7,yuksek,True,False,347,0.0
402,2015-07-12,insana_sor,,0.08,10.9,0.0,kritik,True,True,0,0.0
402,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,True,False,292,0.0
402,2015-07-14,bekle,,0.0,0.0,70.6,yuksek,False,False,0,0.0
402,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,True,False,271,0.0
402,2015-07-16,bekle,,0.0,0.0,62.3,yuksek,False,False,0,0.0
402,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
402,2015-07-18,siparis_ver,,0.0,0.0,53.4,yuksek,True,False,218,0.0
402,2015-07-19,insana_sor,,0.08,11.8,0.0,kritik,True,True,0,0.0
402,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,True,False,204,0.0
402,2015-07-21,bekle,,0.0,0.0,46.2,yuksek,False,False,0,0.0
402,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,True,False,233,0.0
402,2015-07-23,bekle,,0.0,0.0,45.5,yuksek,False,False,0,0.0
402,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
402,2015-07-25,siparis_ver,,0.0,0.0,46.2,yuksek,True,False,317,0.0
402,2015-07-26,insana_sor,,0.07,9.7,0.0,kritik,True,True,0,0.0
402,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,True,False,319,0.0
402,2015-07-28,bekle,,0.0,0.0,68.4,yuksek,False,False,0,0.0
402,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,True,False,155,0.0
402,2015-07-30,bekle,,0.0,0.0,80.4,yuksek,False,False,0,0.0
402,2015-07-31,bekle,,0.0,0.0,42.8,yuksek,False,False,0,0.0
403,2015-07-04,siparis_ver,,0.0,0.0,0.0,orta,True,False,108,0.0
403,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
403,2015-07-06,siparis_ver,,0.24,43.2,0.0,orta,True,False,319,0.0
403,2015-07-07,bekle,,0.0,0.0,52.8,yuksek,False,False,0,0.0
403,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,True,False,286,0.0
403,2015-07-09,bekle,,0.0,0.0,51.5,yuksek,False,False,0,0.0
403,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
403,2015-07-11,siparis_ver,,0.0,0.0,43.3,yuksek,True,False,470,0.0
403,2015-07-12,insana_sor,,0.06,11.5,0.0,kritik,True,True,0,0.0
403,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,True,False,400,0.0
403,2015-07-14,bekle,,0.0,0.0,69.7,yuksek,False,False,0,0.0
403,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,True,False,306,0.0
403,2015-07-16,bekle,,0.0,0.0,57.5,yuksek,False,False,0,0.0
403,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
403,2015-07-18,siparis_ver,,0.0,0.0,47.6,yuksek,True,False,328,0.0
403,2015-07-19,insana_sor,,0.06,11.2,0.0,kritik,True,True,0,0.0
403,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,True,False,309,0.0
403,2015-07-21,bekle,,0.0,0.0,47.8,yuksek,False,False,0,0.0
403,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,True,False,273,0.0
403,2015-07-23,bekle,,0.0,0.0,46.7,yuksek,False,False,0,0.0
403,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
403,2015-07-25,siparis_ver,,0.0,0.0,42.2,yuksek,True,False,436,0.0
403,2015-07-26,insana_sor,,0.06,10.4,0.0,kritik,True,True,0,0.0
403,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,True,False,403,0.0
403,2015-07-28,bekle,,0.0,0.0,61.8,yuksek,False,False,0,0.0
403,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,True,False,206,0.0
403,2015-07-30,bekle,,0.0,0.0,64.8,yuksek,False,False,0,0.0
403,2015-07-31,bekle,,0.0,0.0,37.1,yuksek,False,False,0,0.0
404,2015-07-04,siparis_ver,,0.0,0.0,3.9,yuksek,True,False,217,0.0
404,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
404,2015-07-06,siparis_ver,,0.0,0.0,0.0,orta,True,False,220,0.0
404,2015-07-07,bekle,,0.0,0.0,36.8,yuksek,False,False,0,0.0
404,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,True,False,183,0.0
404,2015-07-09,bekle,,0.0,0.0,38.5,yuksek,False,False,0,0.0
404,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
404,2015-07-11,siparis_ver,,0.0,0.0,31.1,yuksek,True,False,324,0.0
404,2015-07-12,insana_sor,,0.07,7.9,0.0,kritik,True,True,0,0.0
404,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,True,False,279,0.0
404,2015-07-14,bekle,,0.0,0.0,56.9,yuksek,False,False,0,0.0
404,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,True,False,202,0.0
404,2015-07-16,bekle,,0.0,0.0,42.4,yuksek,False,False,0,0.0
404,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
404,2015-07-18,siparis_ver,,0.0,0.0,34.1,yuksek,True,False,224,0.0
404,2015-07-19,insana_sor,,0.07,8.1,0.0,kritik,True,True,0,0.0
404,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,True,False,211,0.0
404,2015-07-21,bekle,,0.0,0.0,34.4,yuksek,False,False,0,0.0
404,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,True,False,173,0.0
404,2015-07-23,bekle,,0.0,0.0,33.9,yuksek,False,False,0,0.0
404,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
404,2015-07-25,siparis_ver,,0.0,0.0,27.8,yuksek,True,False,318,0.0
404,2015-07-26,insana_sor,,0.06,6.6,0.0,kritik,True,True,0,0.0
404,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,True,False,297,0.0
404,2015-07-28,bekle,,0.0,0.0,50.6,yuksek,False,False,0,0.0
404,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,True,False,144,0.0
404,2015-07-30,bekle,,0.0,0.0,54.5,yuksek,False,False,0,0.0
404,2015-07-31,bekle,,0.0,0.0,31.4,yuksek,False,False,0,0.0
405,2015-07-04,siparis_ver,,0.11,11.7,0.0,orta,True,False,82,0.0
405,2015-07-05,insana_sor,,1.64,174.1,0.0,kritik,True,True,0,0.0
405,2015-07-06,bekle,,0.0,0.0,115.8,kritik,False,False,0,0.0
405,2015-07-07,bekle,,0.0,0.0,97.0,kritik,False,False,0,0.0
405,2015-07-08,siparis_ver,,0.0,0.0,99.0,kritik,True,False,183,0.0
405,2015-07-09,siparis_ver,,0.0,0.0,19.5,yuksek,True,False,145,0.0
405,2015-07-10,siparis_ver,,0.0,0.0,0.0,orta,True,False,130,0.0
405,2015-07-11,siparis_ver,,0.0,0.0,29.9,yuksek,True,False,121,0.0
405,2015-07-12,insana_sor,,0.06,5.8,0.0,kritik,True,True,0,0.0
405,2015-07-13,bekle,,0.0,0.0,39.0,yuksek,False,False,0,0.0
405,2015-07-14,bekle,,0.0,0.0,29.2,yuksek,False,False,0,0.0
405,2015-07-15,siparis_ver,,0.0,0.0,26.0,yuksek,True,False,84,0.0
405,2015-07-16,siparis_ver,,0.0,0.0,25.5,yuksek,True,False,77,0.0
405,2015-07-17,siparis_ver,,0.0,0.0,0.0,orta,True,False,75,0.0
405,2015-07-18,siparis_ver,,0.0,0.0,35.1,yuksek,True,False,76,0.0
405,2015-07-19,insana_sor,,0.14,14.4,0.0,kritik,True,True,0,0.0
405,2015-07-20,bekle,,0.0,0.0,18.8,yuksek,False,False,0,0.0
405,2015-07-21,bekle,,0.0,0.0,17.9,yuksek,False,False,0,0.0
405,2015-07-22,siparis_ver,,0.0,0.0,18.0,yuksek,True,False,163,0.0
405,2015-07-23,siparis_ver,,0.0,0.0,17.9,yuksek,True,False,130,0.0
405,2015-07-24,siparis_ver,,0.0,0.0,0.0,orta,True,False,124,0.0
405,2015-07-25,siparis_ver,,0.0,0.0,28.6,yuksek,True,False,125,0.0
405,2015-07-26,insana_sor,,0.04,3.9,0.0,kritik,True,True,0,0.0
405,2015-07-27,bekle,,0.0,0.0,36.4,yuksek,False,False,0,0.0
405,2015-07-28,bekle,,0.0,0.0,26.7,yuksek,False,False,0,0.0
405,2015-07-29,bekle,,0.0,0.0,27.1,yuksek,False,False,0,0.0
405,2015-07-30,bekle,,0.0,0.0,28.8,yuksek,False,False,0,0.0
405,2015-07-31,bekle,,0.0,0.0,27.3,yuksek,False,False,0,0.0
406,2015-07-04,bekle,,0.0,0.0,43.7,yuksek,False,False,0,0.0
406,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
406,2015-07-06,siparis_ver,,0.0,0.0,34.9,yuksek,True,False,132,0.0
406,2015-07-07,siparis_ver,,0.0,0.0,30.5,yuksek,True,False,131,0.0
406,2015-07-08,siparis_ver,,0.0,0.0,31.1,yuksek,True,False,133,0.0
406,2015-07-09,siparis_ver,,0.0,0.0,31.1,yuksek,True,False,153,0.0
406,2015-07-10,siparis_ver,,0.0,0.0,32.0,yuksek,True,False,166,0.0
406,2015-07-11,bekle,,0.0,0.0,35.6,yuksek,False,False,0,0.0
406,2015-07-12,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
406,2015-07-13,siparis_ver,,0.0,0.0,50.7,yuksek,True,False,184,0.0
406,2015-07-14,siparis_ver,,0.0,0.0,38.6,yuksek,True,False,173,0.0
406,2015-07-15,siparis_ver,,0.0,0.0,37.7,yuksek,True,False,173,0.0
406,2015-07-16,siparis_ver,,0.0,0.0,38.3,yuksek,True,False,181,0.0
406,2015-07-17,siparis_ver,,0.0,0.0,39.5,yuksek,True,False,163,0.0
406,2015-07-18,bekle,,0.0,0.0,35.1,yuksek,False,False,0,0.0
406,2015-07-19,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
406,2015-07-20,siparis_ver,,0.0,0.0,32.5,yuksek,True,False,127,0.0
406,2015-07-21,siparis_ver,,0.0,0.0,27.4,yuksek,True,False,126,0.0
406,2015-07-22,siparis_ver,,0.0,0.0,28.9,yuksek,True,False,125,0.0
406,2015-07-23,siparis_ver,,0.0,0.0,28.2,yuksek,True,False,139,0.0
406,2015-07-24,siparis_ver,,0.0,0.0,29.6,yuksek,True,False,152,0.0
406,2015-07-25,bekle,,0.0,0.0,32.7,yuksek,False,False,0,0.0
406,2015-07-26,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
406,2015-07-27,siparis_ver,,0.0,0.0,53.6,yuksek,True,False,180,0.0
406,2015-07-28,siparis_ver,,0.0,0.0,41.4,yuksek,True,False,184,0.0
406,2015-07-29,siparis_ver,,0.0,0.0,48.1,yuksek,True,False,195,0.0
406,2015-07-30,siparis_ver,,0.0,0.0,54.2,yuksek,True,False,194,0.0
406,2015-07-31,bekle,,0.0,0.0,53.3,yuksek,False,False,0,0.0
407,2015-07-04,siparis_ver,,0.0,0.0,0.0,orta,False,False,106,0.0
407,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
407,2015-07-06,siparis_ver,,0.0,0.0,0.0,orta,False,False,164,0.0
407,2015-07-07,bekle,,0.0,0.0,35.4,yuksek,False,False,0,0.0
407,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,False,False,187,0.0
407,2015-07-09,bekle,,0.0,0.0,36.0,yuksek,False,False,0,0.0
407,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
407,2015-07-11,siparis_ver,,0.0,0.0,34.8,yuksek,False,False,243,0.0
407,2015-07-12,insana_sor,,0.08,7.9,0.0,kritik,True,True,0,0.0
407,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,False,False,206,0.0
407,2015-07-14,bekle,,0.0,0.0,45.1,yuksek,False,False,0,0.0
407,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,False,False,205,0.0
407,2015-07-16,bekle,,0.0,0.0,39.1,yuksek,False,False,0,0.0
407,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
407,2015-07-18,siparis_ver,,0.0,0.0,38.4,yuksek,False,False,155,0.0
407,2015-07-19,insana_sor,,0.09,8.4,0.0,kritik,True,True,0,0.0
407,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,False,False,150,0.0
407,2015-07-21,bekle,,0.0,0.0,30.3,yuksek,False,False,0,0.0
407,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,False,False,172,0.0
407,2015-07-23,bekle,,0.0,0.0,30.4,yuksek,False,False,0,0.0
407,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
407,2015-07-25,siparis_ver,,0.0,0.0,32.5,yuksek,False,False,234,0.0
407,2015-07-26,insana_sor,,0.07,7.0,0.0,kritik,True,True,0,0.0
407,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,False,False,221,0.0
407,2015-07-28,bekle,,0.0,0.0,46.8,yuksek,False,False,0,0.0
407,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,False,False,116,0.0
407,2015-07-30,bekle,,0.0,0.0,51.3,yuksek,False,False,0,0.0
407,2015-07-31,bekle,,0.0,0.0,29.2,yuksek,False,False,0,0.0
408,2015-07-04,siparis_ver,,0.0,0.0,39.5,yuksek,True,False,181,0.0
408,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
408,2015-07-06,siparis_ver,,0.0,0.0,118.7,kritik,True,False,309,0.0
408,2015-07-07,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
408,2015-07-08,bekle,,0.0,0.0,31.7,yuksek,False,False,0,0.0
408,2015-07-09,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
408,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
408,2015-07-11,siparis_ver,,0.1,11.5,42.0,yuksek,True,False,267,0.0
408,2015-07-12,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
408,2015-07-13,siparis_ver,,0.0,0.0,187.8,kritik,True,False,309,0.0
408,2015-07-14,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
408,2015-07-15,bekle,,0.0,0.0,40.5,yuksek,False,False,0,0.0
408,2015-07-16,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
408,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
408,2015-07-18,siparis_ver,,0.0,0.0,111.2,yuksek,True,False,173,0.0
408,2015-07-19,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
408,2015-07-20,siparis_ver,,0.0,0.0,109.3,kritik,True,False,309,0.0
408,2015-07-21,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
408,2015-07-22,bekle,,0.0,0.0,28.8,yuksek,False,False,0,0.0
408,2015-07-23,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
408,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
408,2015-07-25,siparis_ver,,0.16,17.8,25.4,yuksek,True,False,276,0.0
408,2015-07-26,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
408,2015-07-27,siparis_ver,,0.0,0.0,187.4,kritik,True,False,279,0.0
408,2015-07-28,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
408,2015-07-29,bekle,,0.0,0.0,47.8,yuksek,False,False,0,0.0
408,2015-07-30,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
408,2015-07-31,bekle,,0.0,0.0,53.5,yuksek,False,False,0,0.0
