magaza,tarih,agent,aciliyet,miktar,indirim_orani,net_etki_eur,onay_gerekli,magaza_kapali,smape,kapsama,smape_test,onerilen_aksiyon,acik,pol_acilis,pol_fire,pol_fire_eur,pol_stoksuz,pol_kacan_kar,talep_p90,stoksuz_p90,kacan_kar_p90,dejenere,_tukendi,_kacan,referans,risk_eur
385,2015-07-18,siparis_ver,kritik,246,0.0,492.0,True,False,8.12,80.0,6.01,,1,162.1,0.0,0.0,17.5,34.988555908203125,201.6,66.9,133.7772216796875,False,True,133.7772216796875,siparis_ver,133.7772216796875
385,2015-07-19,insana_sor,dusuk,0,0.0,0.0,True,True,8.12,80.0,6.01,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
385,2015-07-20,siparis_ver,kritik,236,0.0,472.0,True,False,8.12,80.0,6.01,,1,246.0,0.0,0.0,0.0,0.0,155.4,0.0,0.0,False,False,0.0,bekle,0.0
385,2015-07-21,siparis_ver,kritik,74,0.0,148.0,True,False,8.12,80.0,6.01,,1,110.3,0.0,0.0,12.6,25.186004638671875,140.6,50.0,99.97970581054688,False,True,99.97970581054688,siparis_ver,99.97970581054688
385,2015-07-22,siparis_ver,kritik,294,0.0,588.0,True,False,8.12,80.0,6.01,,1,235.6,0.0,0.0,0.0,0.0,141.4,0.0,0.0,False,False,0.0,bekle,0.0
385,2015-07-23,siparis_ver,kritik,75,0.0,150.0,True,False,8.12,80.0,6.01,,1,112.8,0.0,0.0,12.7,25.36126708984375,144.0,49.8,99.60025024414062,False,True,99.60025024414062,siparis_ver,99.60025024414062
385,2015-07-24,siparis_ver,kritik,0,0.0,0.0,True,False,8.12,80.0,6.01,,1,293.7,0.0,0.0,0.0,0.0,160.4,0.0,0.0,False,False,0.0,bekle,0.0
385,2015-07-25,siparis_ver,kritik,466,0.0,932.0,True,False,8.12,80.0,6.01,,1,152.2,0.0,0.0,13.7,27.37255859375,186.5,53.2,106.39556884765625,False,True,106.39556884765625,siparis_ver,106.39556884765625
385,2015-07-26,insana_sor,dusuk,0,0.0,0.0,True,True,8.12,80.0,6.01,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
385,2015-07-27,siparis_ver,kritik,412,0.0,824.0,True,False,8.12,80.0,6.01,,1,465.9,0.0,0.0,0.0,0.0,316.6,0.0,0.0,False,False,0.0,bekle,0.0
385,2015-07-28,siparis_ver,kritik,149,0.0,298.0,True,False,8.12,80.0,6.01,,1,190.8,0.0,0.0,35.7,71.30355834960938,258.6,109.4,218.7308349609375,False,True,218.7308349609375,siparis_ver,218.7308349609375
385,2015-07-29,siparis_ver,kritik,212,0.0,424.0,True,False,8.12,80.0,6.01,,1,411.7,0.0,0.0,0.0,0.0,253.4,0.0,0.0,False,False,0.0,bekle,0.0
385,2015-07-30,siparis_ver,kritik,131,0.0,262.0,True,False,8.12,80.0,6.01,,1,192.7,0.0,0.0,22.8,45.683380126953125,249.9,91.5,183.0806884765625,False,True,183.0806884765625,siparis_ver,183.0806884765625
385,2015-07-31,siparis_ver,kritik,130,0.0,260.0,True,False,8.12,80.0,6.01,,1,211.9,0.0,0.0,16.0,32.035247802734375,262.2,50.3,100.64694213867188,False,True,100.64694213867188,siparis_ver,100.64694213867188
386,2015-07-04,siparis_ver,orta,128,0.0,256.0,True,False,8.08,81.7,5.81,,1,152.4,0.0,0.0,0.0,0.0,174.2,21.8,43.51060791015624,False,True,43.51060791015624,siparis_ver,43.51060791015624
386,2015-07-05,insana_sor,dusuk,0,0.0,0.0,True,True,8.08,81.7,5.81,,0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
386,2015-07-06,siparis_ver,kritik,222,0.0,444.0,True,False,8.08,81.7,5.81,,1,4.9,0.0,0.0,146.3,292.59404296875005,172.4,172.4,344.8044738769531,False,True,344.8044738769531,siparis_ver,344.8044738769531
386,2015-07-07,siparis_ver,kritik,201,0.0,402.0,True,False,8.08,81.7,5.81,,1,0.0,0.0,0.0,134.3,268.51629638671875,153.8,153.8,307.533447265625,False,True,307.533447265625,siparis_ver,307.533447265625
386,2015-07-08,siparis_ver,kritik,252,0.0,504.0,True,False,8.08,81.7,5.81,,1,0.0,0.0,0.0,136.1,272.2384948730469,157.1,157.1,314.202392578125,False,True,314.202392578125,siparis_ver,314.202392578125
386,2015-07-09,siparis_ver,kritik,206,0.0,412.0,True,False,8.08,81.7,5.81,,1,127.9,0.0,0.0,10.6,21.127609252929688,159.7,31.7,63.45722961425781,False,True,63.45722961425781,siparis_ver,63.45722961425781
386,2015-07-10,siparis_ver,kritik,187,0.0,374.0,True,False,8.08,81.7,5.81,,1,280.5,0.0,0.0,0.0,0.0,165.7,0.0,0.0,False,False,0.0,bekle,0.0
386,2015-07-11,siparis_ver,kritik,174,0.0,348.0,True,False,8.08,81.7,5.81,,1,134.0,0.0,0.0,14.2,28.31158447265625,167.6,52.9,105.78753662109375,False,True,105.78753662109375,siparis_ver,105.78753662109375
386,2015-07-12,insana_sor,dusuk,0,0.0,0.0,True,True,8.08,81.7,5.81,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
386,2015-07-13,siparis_ver,kritik,153,0.0,306.0,True,False,8.08,81.7,5.81,,1,251.7,0.0,0.0,18.0,35.969207763671875,305.9,54.3,108.52377319335938,False,True,108.52377319335938,siparis_ver,108.52377319335938
386,2015-07-14,siparis_ver,kritik,125,0.0,250.0,True,False,8.08,81.7,5.81,,1,206.5,0.0,0.0,14.5,29.075714111328125,250.2,43.7,87.46701049804688,False,True,87.46701049804688,siparis_ver,87.46701049804688
386,2015-07-15,siparis_ver,kritik,128,0.0,256.0,True,False,8.08,81.7,5.81,,1,187.1,0.0,0.0,14.2,28.361907958984375,230.4,43.3,86.60992431640625,False,True,86.60992431640625,siparis_ver,86.60992431640625
386,2015-07-16,siparis_ver,kritik,117,0.0,234.0,True,False,8.08,81.7,5.81,,1,174.0,0.0,0.0,13.4,26.85467529296875,214.5,40.5,81.03265380859375,False,True,81.03265380859375,siparis_ver,81.03265380859375
386,2015-07-17,siparis_ver,kritik,114,0.0,228.0,True,False,8.08,81.7,5.81,,1,307.5,0.0,0.0,0.0,0.0,209.6,0.0,0.0,False,False,0.0,bekle,0.0
386,2015-07-18,siparis_ver,kritik,116,0.0,232.0,True,False,8.08,81.7,5.81,,1,122.4,0.0,0.0,15.7,31.41595458984375,157.4,59.6,119.10543823242188,False,True,119.10543823242188,siparis_ver,119.10543823242188
386,2015-07-19,insana_sor,dusuk,0,0.0,0.0,True,True,8.08,81.7,5.81,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
386,2015-07-20,siparis_ver,kritik,78,0.0,156.0,True,False,8.08,81.7,5.81,,1,127.5,0.0,0.0,9.7,19.424240112304688,156.1,28.5,57.09217834472656,False,True,57.09217834472656,siparis_ver,57.09217834472656
386,2015-07-21,siparis_ver,kritik,73,0.0,146.0,True,False,8.08,81.7,5.81,,1,116.6,0.0,0.0,9.5,18.9925537109375,144.4,27.9,55.73065185546875,False,True,55.73065185546875,siparis_ver,55.73065185546875
386,2015-07-22,siparis_ver,kritik,223,0.0,446.0,True,False,8.08,81.7,5.81,,1,113.8,0.0,0.0,9.3,18.671768188476562,141.2,27.4,54.7860107421875,False,True,54.7860107421875,siparis_ver,54.7860107421875
386,2015-07-23,siparis_ver,kritik,182,0.0,364.0,True,False,8.08,81.7,5.81,,1,115.5,0.0,0.0,9.2,18.331283569335938,142.2,26.6,53.251007080078125,False,True,53.251007080078125,siparis_ver,53.251007080078125
386,2015-07-24,siparis_ver,kritik,179,0.0,358.0,True,False,8.08,81.7,5.81,,1,251.0,0.0,0.0,0.0,0.0,150.4,0.0,0.0,False,False,0.0,bekle,0.0
386,2015-07-25,siparis_ver,kritik,190,0.0,380.0,True,False,8.08,81.7,5.81,,1,118.2,0.0,0.0,13.8,27.589874267578125,152.7,52.1,104.18008422851562,False,True,104.18008422851562,siparis_ver,104.18008422851562
386,2015-07-26,insana_sor,dusuk,0,0.0,0.0,True,True,8.08,81.7,5.81,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
386,2015-07-27,siparis_ver,kritik,138,0.0,276.0,True,False,8.08,81.7,5.81,,1,223.1,0.0,0.0,17.5,35.0548095703125,276.6,53.5,106.98553466796875,False,True,106.98553466796875,siparis_ver,106.98553466796875
386,2015-07-28,siparis_ver,kritik,112,0.0,224.0,True,False,8.08,81.7,5.81,,1,181.6,0.0,0.0,14.2,28.4888916015625,225.3,43.7,87.42828369140625,False,True,87.42828369140625,siparis_ver,87.42828369140625
386,2015-07-29,siparis_ver,kritik,112,0.0,224.0,True,False,8.08,81.7,5.81,,1,179.1,0.0,0.0,14.8,29.664154052734375,225.6,46.5,92.90167236328125,False,True,92.90167236328125,siparis_ver,92.90167236328125
386,2015-07-30,siparis_ver,kritik,119,0.0,238.0,True,False,8.08,81.7,5.81,,1,189.5,0.0,0.0,16.1,32.28594970703125,238.9,49.4,98.81808471679688,False,True,98.81808471679688,siparis_ver,98.81808471679688
386,2015-07-31,siparis_ver,kritik,123,0.0,246.0,True,False,8.08,81.7,5.81,,1,197.9,0.0,0.0,16.3,32.614593505859375,247.0,49.1,98.14959716796875,False,True,98.14959716796875,siparis_ver,98.14959716796875
387,2015-07-04,siparis_ver,orta,337,0.0,674.0,True,False,8.24,73.0,11.1,,1,203.3,0.0,0.0,0.0,0.0,205.6,2.3,4.589025878906227,False,True,4.589025878906227,siparis_ver,4.589025878906227
387,2015-07-05,insana_sor,kritik,0,0.0,0.0,True,True,8.24,73.0,11.1,,0,27.0,27.0,161.79353027343757,0.0,0.0,0.0,0.0,0.0,False,False,0.0,indirim_uygula,161.79353027343757
387,2015-07-06,siparis_ver,kritik,560,0.0,1120.0,True,False,8.24,73.0,11.1,,1,0.0,0.0,0.0,204.6,409.19256591796875,231.4,231.4,462.8417053222656,False,True,462.8417053222656,siparis_ver,462.8417053222656
387,2015-07-07,siparis_ver,kritik,0,0.0,0.0,True,False,8.24,73.0,11.1,,1,336.6,0.0,0.0,0.0,0.0,200.4,0.0,0.0,False,False,0.0,bekle,0.0
387,2015-07-08,siparis_ver,kritik,104,0.0,208.0,True,False,8.24,73.0,11.1,,1,158.7,0.0,0.0,16.4,32.805389404296875,198.6,62.3,124.69436645507812,False,True,124.69436645507812,siparis_ver,124.69436645507812
387,2015-07-09,siparis_ver,kritik,0,0.0,0.0,True,False,8.24,73.0,11.1,,1,560.3,0.0,0.0,0.0,0.0,201.6,0.0,0.0,False,False,0.0,bekle,0.0
387,2015-07-10,siparis_ver,kritik,0,0.0,0.0,True,False,8.24,73.0,11.1,,1,382.3,0.0,0.0,0.0,0.0,203.3,0.0,0.0,False,False,0.0,bekle,0.0
387,2015-07-11,siparis_ver,kritik,519,0.0,1038.0,True,False,8.24,73.0,11.1,,1,199.6,24.4,146.24789428710938,0.0,0.0,198.5,43.0,85.96826171875,False,True,85.96826171875,indirim_uygula,146.24789428710938
387,2015-07-12,insana_sor,dusuk,0,0.0,0.0,True,True,8.24,73.0,11.1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
387,2015-07-13,siparis_ver,kritik,560,0.0,1120.0,True,False,8.24,73.0,11.1,,1,0.0,0.0,0.0,359.5,718.9598999023438,408.4,408.4,816.7854614257812,False,True,816.7854614257812,siparis_ver,816.7854614257812
387,2015-07-14,siparis_ver,kritik,0,0.0,0.0,True,False,8.24,73.0,11.1,,1,518.9,0.0,0.0,0.0,0.0,322.8,0.0,0.0,False,False,0.0,bekle,0.0
387,2015-07-15,siparis_ver,kritik,149,0.0,298.0,True,False,8.24,73.0,11.1,,1,230.7,0.0,0.0,22.6,45.120452880859375,284.0,88.0,175.943115234375,False,True,175.943115234375,siparis_ver,175.943115234375
387,2015-07-16,siparis_ver,kritik,0,0.0,0.0,True,False,8.24,73.0,11.1,,1,560.3,0.0,0.0,0.0,0.0,265.3,0.0,0.0,False,False,0.0,bekle,0.0
387,2015-07-17,siparis_ver,kritik,23,0.0,46.0,True,False,8.24,73.0,11.1,,1,324.6,0.0,0.0,0.0,0.0,259.0,0.0,0.0,False,False,0.0,bekle,0.0
387,2015-07-18,siparis_ver,kritik,301,0.0,602.0,True,False,8.24,73.0,11.1,,1,92.7,0.0,0.0,60.0,119.99041748046875,172.4,136.3,272.5975036621094,False,True,272.5975036621094,siparis_ver,272.5975036621094
387,2015-07-19,insana_sor,dusuk,0,0.0,0.0,True,True,8.24,73.0,11.1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
387,2015-07-20,siparis_ver,kritik,560,0.0,1120.0,True,False,8.24,73.0,11.1,,1,0.0,0.0,0.0,173.6,347.1994323730469,195.5,195.5,390.9293212890625,False,True,390.9293212890625,siparis_ver,390.9293212890625
387,2015-07-21,siparis_ver,kritik,0,0.0,0.0,True,False,8.24,73.0,11.1,,1,301.3,0.0,0.0,0.0,0.0,178.5,0.0,0.0,False,False,0.0,bekle,0.0
387,2015-07-22,siparis_ver,kritik,93,0.0,186.0,True,False,8.24,73.0,11.1,,1,142.1,0.0,0.0,14.5,28.91815185546875,176.0,53.2,106.3013916015625,False,True,106.3013916015625,siparis_ver,106.3013916015625
387,2015-07-23,siparis_ver,kritik,0,0.0,0.0,True,False,8.24,73.0,11.1,,1,560.3,0.0,0.0,0.0,0.0,176.0,0.0,0.0,False,False,0.0,bekle,0.0
387,2015-07-24,siparis_ver,kritik,0,0.0,0.0,True,False,8.24,73.0,11.1,,1,404.2,0.0,0.0,0.0,0.0,199.0,0.0,0.0,False,False,0.0,bekle,0.0
387,2015-07-25,siparis_ver,kritik,546,0.0,1092.0,True,False,8.24,73.0,11.1,,1,229.8,72.3,433.7234802246094,0.0,0.0,176.3,0.0,0.0,False,False,0.0,indirim_uygula,433.7234802246094
387,2015-07-26,insana_sor,dusuk,0,0.0,0.0,True,True,8.24,73.0,11.1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
387,2015-07-27,siparis_ver,kritik,523,0.0,1046.0,True,False,8.24,73.0,11.1,,1,0.0,0.0,0.0,343.2,686.4647827148438,388.3,388.3,776.6359252929688,False,True,776.6359252929688,siparis_ver,776.6359252929688
387,2015-07-28,siparis_ver,kritik,0,0.0,0.0,True,False,8.24,73.0,11.1,,1,546.5,0.0,0.0,0.0,0.0,326.2,0.0,0.0,False,False,0.0,bekle,0.0
387,2015-07-29,siparis_ver,kritik,164,0.0,328.0,True,False,8.24,73.0,11.1,,1,255.3,0.0,0.0,24.0,48.095947265625,316.0,95.7,191.33837890625,False,True,191.33837890625,siparis_ver,191.33837890625
387,2015-07-30,siparis_ver,kritik,0,0.0,0.0,True,False,8.24,73.0,11.1,,1,522.6,0.0,0.0,0.0,0.0,313.3,0.0,0.0,False,False,0.0,bekle,0.0
387,2015-07-31,siparis_ver,kritik,161,0.0,322.0,True,False,8.24,73.0,11.1,,1,247.0,0.0,0.0,24.8,49.615234375,308.8,99.4,198.8922119140625,False,True,198.8922119140625,siparis_ver,198.8922119140625
388,2015-07-04,bekle,dusuk,0,0.0,0.0,False,False,5.22,80.9,5.8,,1,456.1,0.0,0.0,0.0,0.0,248.4,0.0,0.0,False,False,0.0,bekle,0.0
388,2015-07-05,insana_sor,dusuk,0,0.0,0.0,True,True,5.22,80.9,5.8,,0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
388,2015-07-06,siparis_ver,yuksek,129,0.0,258.0,False,False,5.22,80.9,5.8,,1,238.0,0.0,0.0,6.5,12.945996093749955,269.5,61.8,123.68333129882808,False,True,123.68333129882808,siparis_ver,123.68333129882808
388,2015-07-07,siparis_ver,kritik,320,0.0,640.0,False,False,5.22,80.9,5.8,,1,0.0,0.0,0.0,213.4,426.8798522949219,235.0,235.0,470.0859375,False,True,470.0859375,siparis_ver,470.0859375
388,2015-07-08,siparis_ver,kritik,359,0.0,718.0,False,False,5.22,80.9,5.8,,1,0.0,0.0,0.0,210.6,421.2388610839844,232.6,232.6,465.1886901855469,False,True,465.1886901855469,siparis_ver,465.1886901855469
388,2015-07-09,siparis_ver,kritik,299,0.0,598.0,False,False,5.22,80.9,5.8,,1,202.2,0.0,0.0,11.7,23.35888671875,236.0,33.7,67.49542236328125,False,True,67.49542236328125,siparis_ver,67.49542236328125
388,2015-07-10,siparis_ver,kritik,276,0.0,552.0,False,False,5.22,80.9,5.8,,1,413.9,0.0,0.0,0.0,0.0,243.5,0.0,0.0,False,False,0.0,bekle,0.0
388,2015-07-11,siparis_ver,kritik,262,0.0,524.0,False,False,5.22,80.9,5.8,,1,190.6,0.0,0.0,14.7,29.46148681640625,224.9,54.4,108.75473022460938,False,True,108.75473022460938,siparis_ver,108.75473022460938
388,2015-07-12,insana_sor,dusuk,0,0.0,0.0,True,True,5.22,80.9,5.8,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
388,2015-07-13,siparis_ver,kritik,206,0.0,412.0,False,False,5.22,80.9,5.8,,1,358.7,0.0,0.0,18.1,36.13232421875,411.7,53.1,106.14141845703125,False,True,106.14141845703125,siparis_ver,106.14141845703125
388,2015-07-14,siparis_ver,kritik,170,0.0,340.0,False,False,5.22,80.9,5.8,,1,298.7,0.0,0.0,13.9,27.731201171875,340.3,41.5,83.0789794921875,False,True,83.0789794921875,siparis_ver,83.0789794921875
388,2015-07-15,siparis_ver,kritik,213,0.0,426.0,False,False,5.22,80.9,5.8,,1,276.5,0.0,0.0,13.0,26.03289794921875,315.2,38.7,77.35955810546875,False,True,77.35955810546875,siparis_ver,77.35955810546875
388,2015-07-16,siparis_ver,kritik,198,0.0,396.0,False,False,5.22,80.9,5.8,,1,261.5,0.0,0.0,13.1,26.28131103515625,300.7,39.3,78.53192138671875,False,True,78.53192138671875,siparis_ver,78.53192138671875
388,2015-07-17,siparis_ver,kritik,192,0.0,384.0,False,False,5.22,80.9,5.8,,1,441.6,0.0,0.0,0.0,0.0,288.6,0.0,0.0,False,False,0.0,bekle,0.0
388,2015-07-18,siparis_ver,kritik,191,0.0,382.0,False,False,5.22,80.9,5.8,,1,176.8,0.0,0.0,15.8,31.5377197265625,212.1,59.2,118.30197143554688,False,True,118.30197143554688,siparis_ver,118.30197143554688
388,2015-07-19,insana_sor,dusuk,0,0.0,0.0,True,True,5.22,80.9,5.8,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
388,2015-07-20,siparis_ver,kritik,123,0.0,246.0,False,False,5.22,80.9,5.8,,1,212.7,0.0,0.0,11.0,22.057281494140625,245.5,32.8,65.67367553710938,False,True,65.67367553710938,siparis_ver,65.67367553710938
388,2015-07-21,siparis_ver,kritik,115,0.0,230.0,False,False,5.22,80.9,5.8,,1,197.8,0.0,0.0,10.8,21.516448974609375,228.9,31.1,62.236053466796875,False,True,62.236053466796875,siparis_ver,62.236053466796875
388,2015-07-22,siparis_ver,kritik,326,0.0,652.0,False,False,5.22,80.9,5.8,,1,191.9,0.0,0.0,10.4,20.745147705078125,223.0,31.2,62.305084228515625,False,True,62.305084228515625,siparis_ver,62.305084228515625
388,2015-07-23,siparis_ver,kritik,276,0.0,552.0,False,False,5.22,80.9,5.8,,1,190.8,0.0,0.0,10.2,20.44921875,221.5,30.7,61.370819091796875,False,True,61.370819091796875,siparis_ver,61.370819091796875
388,2015-07-24,siparis_ver,kritik,268,0.0,536.0,False,False,5.22,80.9,5.8,,1,383.6,0.0,0.0,0.0,0.0,227.2,0.0,0.0,False,False,0.0,bekle,0.0
388,2015-07-25,siparis_ver,kritik,278,0.0,556.0,False,False,5.22,80.9,5.8,,1,175.8,0.0,0.0,14.1,28.294036865234375,210.8,54.4,108.7286376953125,False,True,108.7286376953125,siparis_ver,108.7286376953125
388,2015-07-26,insana_sor,dusuk,0,0.0,0.0,True,True,5.22,80.9,5.8,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
388,2015-07-27,siparis_ver,kritik,189,0.0,378.0,False,False,5.22,80.9,5.8,,1,326.1,0.0,0.0,17.1,34.17523193359375,377.1,50.9,101.8616943359375,False,True,101.8616943359375,siparis_ver,101.8616943359375
388,2015-07-28,siparis_ver,kritik,158,0.0,316.0,False,False,5.22,80.9,5.8,,1,275.6,0.0,0.0,13.7,27.30389404296875,316.2,40.7,81.3253173828125,False,True,81.3253173828125,siparis_ver,81.3253173828125
388,2015-07-29,siparis_ver,kritik,155,0.0,310.0,False,False,5.22,80.9,5.8,,1,267.5,0.0,0.0,13.8,27.66497802734375,309.8,42.2,84.45928955078125,False,True,84.45928955078125,siparis_ver,84.45928955078125
388,2015-07-30,siparis_ver,kritik,163,0.0,326.0,False,False,5.22,80.9,5.8,,1,278.3,0.0,0.0,15.6,31.13726806640625,326.6,48.3,96.5008544921875,False,True,96.5008544921875,siparis_ver,96.5008544921875
388,2015-07-31,siparis_ver,kritik,166,0.0,332.0,False,False,5.22,80.9,5.8,,1,284.6,0.0,0.0,15.6,31.1146240234375,333.1,48.4,96.86907958984375,False,True,96.86907958984375,siparis_ver,96.86907958984375
389,2015-07-04,bekle,dusuk,0,0.0,0.0,False,False,5.0,85.7,6.47,,1,562.7,0.0,0.0,0.0,0.0,246.1,0.0,0.0,False,False,0.0,bekle,0.0
389,2015-07-05,insana_sor,dusuk,0,0.0,0.0,True,True,5.0,85.7,6.47,,0,351.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
389,2015-07-06,bekle,dusuk,0,0.0,0.0,False,False,5.0,85.7,6.47,,1,517.2,74.2,445.41615600585965,0.0,0.0,302.1,0.0,0.0,False,False,0.0,indirim_uygula,445.41615600585965
389,2015-07-07,siparis_ver,kritik,221,0.0,442.0,True,False,5.0,85.7,6.47,,1,165.9,0.0,0.0,92.2,184.31824340820322,281.0,80.4,160.75195922851572,False,True,160.75195922851572,siparis_ver,160.75195922851572
389,2015-07-08,siparis_ver,kritik,434,0.0,868.0,True,False,5.0,85.7,6.47,,1,484.6,0.0,0.0,0.0,0.0,277.3,0.0,0.0,False,False,0.0,bekle,0.0
389,2015-07-09,siparis_ver,kritik,142,0.0,284.0,True,False,5.0,85.7,6.47,,1,231.3,0.0,0.0,17.7,35.40948486328125,273.1,65.8,131.66070556640625,False,True,131.66070556640625,siparis_ver,131.66070556640625
389,2015-07-10,siparis_ver,kritik,0,0.0,0.0,True,False,5.0,85.7,6.47,,1,433.8,0.0,0.0,0.0,0.0,269.0,0.0,0.0,False,False,0.0,bekle,0.0
389,2015-07-11,siparis_ver,kritik,683,0.0,1366.0,True,False,5.0,85.7,6.47,,1,186.0,0.0,0.0,15.5,31.009735107421875,222.5,57.6,115.27642822265625,False,True,115.27642822265625,siparis_ver,115.27642822265625
389,2015-07-12,insana_sor,dusuk,0,0.0,0.0,True,True,5.0,85.7,6.47,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
389,2015-07-13,siparis_ver,kritik,590,0.0,1180.0,True,False,5.0,85.7,6.47,,1,683.0,0.0,0.0,0.0,0.0,407.3,0.0,0.0,False,False,0.0,bekle,0.0
389,2015-07-14,siparis_ver,kritik,189,0.0,378.0,True,False,5.0,85.7,6.47,,1,309.9,0.0,0.0,22.5,45.0889892578125,360.2,84.4,168.8197021484375,False,True,168.8197021484375,siparis_ver,168.8197021484375
389,2015-07-15,siparis_ver,kritik,455,0.0,910.0,True,False,5.0,85.7,6.47,,1,590.2,0.0,0.0,0.0,0.0,337.5,0.0,0.0,False,False,0.0,bekle,0.0
389,2015-07-16,siparis_ver,kritik,168,0.0,336.0,True,False,5.0,85.7,6.47,,1,279.2,0.0,0.0,19.1,38.15655517578125,326.6,73.9,147.7208251953125,False,True,147.7208251953125,siparis_ver,147.7208251953125
389,2015-07-17,siparis_ver,kritik,0,0.0,0.0,True,False,5.0,85.7,6.47,,1,455.4,0.0,0.0,0.0,0.0,315.1,0.0,0.0,False,False,0.0,bekle,0.0
389,2015-07-18,siparis_ver,kritik,475,0.0,950.0,True,False,5.0,85.7,6.47,,1,167.9,0.0,0.0,17.0,34.0191650390625,205.8,65.5,130.98641967773438,False,True,130.98641967773438,siparis_ver,130.98641967773438
389,2015-07-19,insana_sor,dusuk,0,0.0,0.0,True,True,5.0,85.7,6.47,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
389,2015-07-20,siparis_ver,kritik,442,0.0,884.0,True,False,5.0,85.7,6.47,,1,474.9,0.0,0.0,0.0,0.0,275.4,0.0,0.0,False,False,0.0,bekle,0.0
389,2015-07-21,siparis_ver,kritik,136,0.0,272.0,True,False,5.0,85.7,6.47,,1,221.5,0.0,0.0,16.7,33.414520263671875,259.2,59.7,119.46551513671875,False,True,119.46551513671875,siparis_ver,119.46551513671875
389,2015-07-22,siparis_ver,kritik,395,0.0,790.0,True,False,5.0,85.7,6.47,,1,442.1,0.0,0.0,0.0,0.0,252.5,0.0,0.0,False,False,0.0,bekle,0.0
389,2015-07-23,siparis_ver,kritik,129,0.0,258.0,True,False,5.0,85.7,6.47,,1,211.4,0.0,0.0,15.5,30.957305908203125,249.0,59.4,118.819580078125,False,True,118.819580078125,siparis_ver,118.819580078125
389,2015-07-24,siparis_ver,kritik,0,0.0,0.0,True,False,5.0,85.7,6.47,,1,394.8,0.0,0.0,0.0,0.0,249.7,0.0,0.0,False,False,0.0,bekle,0.0
389,2015-07-25,siparis_ver,kritik,618,0.0,1236.0,True,False,5.0,85.7,6.47,,1,165.4,0.0,0.0,14.9,29.85546875,201.2,56.1,112.100341796875,False,True,112.100341796875,siparis_ver,112.100341796875
389,2015-07-26,insana_sor,dusuk,0,0.0,0.0,True,True,5.0,85.7,6.47,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
389,2015-07-27,siparis_ver,kritik,577,0.0,1154.0,True,False,5.0,85.7,6.47,,1,618.2,0.0,0.0,0.0,0.0,368.4,0.0,0.0,False,False,0.0,bekle,0.0
389,2015-07-28,siparis_ver,kritik,172,0.0,344.0,True,False,5.0,85.7,6.47,,1,281.2,0.0,0.0,20.8,41.58331298828125,329.0,79.2,158.49639892578125,False,True,158.49639892578125,siparis_ver,158.49639892578125
389,2015-07-29,siparis_ver,kritik,285,0.0,570.0,True,False,5.0,85.7,6.47,,1,577.4,0.0,0.0,0.0,0.0,326.7,0.0,0.0,False,False,0.0,bekle,0.0
389,2015-07-30,siparis_ver,kritik,172,0.0,344.0,True,False,5.0,85.7,6.47,,1,280.0,0.0,0.0,21.1,42.1376953125,333.4,82.6,165.2437744140625,False,True,165.2437744140625,siparis_ver,165.2437744140625
389,2015-07-31,siparis_ver,kritik,166,0.0,332.0,True,False,5.0,85.7,6.47,,1,285.3,0.0,0.0,15.3,30.64727783203125,332.3,47.1,94.14447021484375,False,True,94.14447021484375,siparis_ver,94.14447021484375
390,2015-07-04,siparis_ver,yuksek,228,0.0,456.0,True,False,6.21,74.8,6.31,,1,158.0,0.0,0.0,109.4,218.70257568359375,307.2,149.2,298.33392333984375,False,True,298.33392333984375,siparis_ver,298.33392333984375
390,2015-07-05,insana_sor,dusuk,0,0.0,0.0,True,True,6.21,74.8,6.31,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
